arc_i,arc_j,capacity_00,capacity_01,capacity_02,capacity_03,capacity_04,capacity_05,capacity_06,capacity_07,capacity_08,capacity_09,capacity_10,capacity_11,capacity_12,capacity_13,capacity_14,capacity_15,capacity_16,capacity_17,capacity_18,capacity_19,capacity_20
999,superSink11,0,0,0,0,0,0,0,0,0,0,0,752820,0,0,0,0,0,0,0,0,752820
999,871,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
999,1000,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
999,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11013,11013
999,superSource10,0,0,0,0,0,0,0,0,0,0,3668,0,0,0,0,0,0,0,0,0,3668
999,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,869333,0,0,0,0,0,0,869333
1000,superSource06,0,0,0,0,0,0,429002,0,0,0,0,0,0,0,0,0,0,0,0,0,429002
1000,superSource03,0,0,0,9613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9613
1000,superSink11,0,0,0,0,0,0,0,0,0,0,0,676218,0,0,0,0,0,0,0,0,676218
1000,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,43
1000,999,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1000,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73336767,0,73336767
1000,1001,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1000,superSink09,0,0,0,0,0,0,0,0,0,243732,0,0,0,0,0,0,0,0,0,0,243732
1000,superSource08,0,0,0,0,0,0,0,0,447677,0,0,0,0,0,0,0,0,0,0,0,447677
1000,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099480,0,0,0,0,3099480
1001,superSource05,0,0,0,0,0,5416837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416837
1001,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,2210
1001,superSink03,0,0,0,10095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095
1001,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750771,0,0,0,0,2750771
1001,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,21329,0,0,0,0,0,0,0,21329
1001,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,1282627,0,0,0,0,0,0,1282627
1001,1000,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1001,1002,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1001,superSink19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132274,132274
1001,superSink09,0,0,0,0,0,0,0,0,0,157440,0,0,0,0,0,0,0,0,0,0,157440
1001,superSource08,0,0,0,0,0,0,0,0,239661,0,0,0,0,0,0,0,0,0,0,0,239661
1001,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25050772,0,25050772
1002,superSource07,0,0,0,0,0,0,0,2657400,0,0,0,0,0,0,0,0,0,0,0,0,2657400
1002,superSink06,0,0,0,0,0,0,171901,0,0,0,0,0,0,0,0,0,0,0,0,0,171901
1002,superSource02,0,0,43530176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43530176
1002,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,122
1002,superSource00,17429169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17429169
1002,1001,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1002,1003,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1002,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39695640,0,39695640
1002,superSource10,0,0,0,0,0,0,0,0,0,0,74345,0,0,0,0,0,0,0,0,0,74345
1002,superSource08,0,0,0,0,0,0,0,0,384889,0,0,0,0,0,0,0,0,0,0,0,384889
1002,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17827,17827
1003,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033091,0,0,0,0,2033091
1003,superSink06,0,0,0,0,0,0,1121984,0,0,0,0,0,0,0,0,0,0,0,0,0,1121984
1003,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124549,0,0,124549
1003,superSource03,0,0,0,508009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508009
1003,superSink11,0,0,0,0,0,0,0,0,0,0,0,275975,0,0,0,0,0,0,0,0,275975
1003,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,17012,0,0,0,0,0,0,0,17012
1003,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,883207,0,0,0,0,0,0,883207
1003,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31607326,0,31607326
1003,1002,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1003,1004,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1003,superSink08,0,0,0,0,0,0,0,0,1437015,0,0,0,0,0,0,0,0,0,0,0,1437015
1004,superSink06,0,0,0,0,0,0,274593,0,0,0,0,0,0,0,0,0,0,0,0,0,274593
1004,superSource03,0,0,0,172183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172183
1004,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664058,0,0,0,0,2664058
1004,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,48
1004,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79470,0,0,79470
1004,1003,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1004,1005,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1004,superSource08,0,0,0,0,0,0,0,0,117744,0,0,0,0,0,0,0,0,0,0,0,117744
1005,superSink07,0,0,0,0,0,0,0,859676,0,0,0,0,0,0,0,0,0,0,0,0,859676
1005,superSink05,0,0,0,0,0,3160956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160956
1005,superSink04,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1005,superSink03,0,0,0,15620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15620
1005,superSource02,0,0,27184136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27184136
1005,superSink00,24833257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24833257
1005,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29982148,0,29982148
1005,1004,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1005,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,52369,0,0,0,0,0,0,0,52369
1005,1006,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1005,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,3158243,0,0,0,0,0,0,3158243
1005,superSink10,0,0,0,0,0,0,0,0,0,0,6141,0,0,0,0,0,0,0,0,0,6141
1005,superSink11,0,0,0,0,0,0,0,0,0,0,0,1235594,0,0,0,0,0,0,0,0,1235594
1006,superSource10,0,0,0,0,0,0,0,0,0,0,102072,0,0,0,0,0,0,0,0,0,102072
1006,superSink05,0,0,0,0,0,2080310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080310
1006,superSource04,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1006,superSink11,0,0,0,0,0,0,0,0,0,0,0,820649,0,0,0,0,0,0,0,0,820649
1006,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,468
1006,1005,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1006,superSource08,0,0,0,0,0,0,0,0,1322055,0,0,0,0,0,0,0,0,0,0,0,1322055
1006,1023,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1007,superSource05,0,0,0,0,0,7353726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7353726
1007,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203848,0,0,203848
1007,superSink00,20915056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20915056
1007,970,185179726,40707797,612137141,5405206,447,119240125,42928247,33824244,9703225,108551469,2122726,19470935,1614446,23001390,0,26222965,0,1025631,198586425,544008,765171427
1007,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771842,0,771842
1007,1008,112452374,24720246,371726845,3282369,271,72409845,26068638,20540135,5892387,65919044,1289048,11823934,980390,13967840,0,15924177,0,622825,120593736,330355,464658556
1008,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923418,0,0,0,0,4923418
1008,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,146822,0,0,0,0,0,0,0,146822
1008,superSink00,74247103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74247103
1008,superSource09,0,0,0,0,0,0,0,0,0,20380768,0,0,0,0,0,0,0,0,0,0,20380768
1008,superSource08,0,0,0,0,0,0,0,0,2419581,0,0,0,0,0,0,0,0,0,0,0,2419581
1008,914,12223084,2686983,40405091,356779,29,7870635,2833547,2232623,640476,7165113,140113,1285210,106564,1518243,0,1730888,0,67698,13108014,35908,50506364
1008,1007,112452374,24720246,371726845,3282369,271,72409845,26068638,20540135,5892387,65919044,1289048,11823934,980390,13967840,0,15924177,0,622825,120593736,330355,464658556
1009,superSink05,0,0,0,0,0,2623546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623546
1009,superSink11,0,0,0,0,0,0,0,0,0,0,0,221572,0,0,0,0,0,0,0,0,221572
1009,superSource00,3342512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342512
1009,970,55207597,12136207,182496331,1611453,133,35549036,12798190,10084015,2892820,32362429,632848,5804866,481314,6857400,0,7817847,0,305771,59204533,162185,228120414
1009,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,0,0,4051
1009,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3692727,0,3692727
1009,1010,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1009,superSink02,0,0,10185858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10185858
1010,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29046,0,0,0,0,29046
1010,superSource06,0,0,0,0,0,0,1039228,0,0,0,0,0,0,0,0,0,0,0,0,0,1039228
1010,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4175,0,0,4175
1010,superSource00,3719715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719715
1010,1009,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1010,1011,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1011,superSink06,0,0,0,0,0,0,1066778,0,0,0,0,0,0,0,0,0,0,0,0,0,1066778
1011,superSource05,0,0,0,0,0,361624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361624
1011,superSink03,0,0,0,132018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132018
1011,superSource02,0,0,1095632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095632
1011,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,1506
1011,superSink09,0,0,0,0,0,0,0,0,0,322411,0,0,0,0,0,0,0,0,0,0,322411
1011,1010,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1011,1012,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1011,superSink10,0,0,0,0,0,0,0,0,0,0,46705,0,0,0,0,0,0,0,0,0,46705
1012,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,superSource03,0,0,0,65419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65419
1012,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79410,0,0,0,0,79410
1012,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,0,0,2305
1012,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,1602
1012,1011,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1012,1013,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1013,superSource05,0,0,0,0,0,329268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329268
1013,superSource03,0,0,0,172434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172434
1013,superSink00,12182051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12182051
1013,superSink09,0,0,0,0,0,0,0,0,0,369916,0,0,0,0,0,0,0,0,0,0,369916
1013,1012,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1013,1014,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1014,superSource10,0,0,0,0,0,0,0,0,0,0,47137,0,0,0,0,0,0,0,0,0,47137
1014,superSource11,0,0,0,0,0,0,0,0,0,0,0,428404,0,0,0,0,0,0,0,0,428404
1014,884,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1014,1013,71912478,15808418,237716623,2099051,173,46305571,16670705,13135267,3768139,42154751,824337,7561320,626952,8932333,0,10183396,0,398292,77118820,211259,297145779
1014,superSink09,0,0,0,0,0,0,0,0,0,175557,0,0,0,0,0,0,0,0,0,0,175557
1015,1016,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1015,884,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1015,superSink11,0,0,0,0,0,0,0,0,0,0,0,50455,0,0,0,0,0,0,0,0,50455
1016,1017,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1016,1015,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1017,1016,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1017,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730195,0,730195
1017,1018,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1017,superSink11,0,0,0,0,0,0,0,0,0,0,0,56024,0,0,0,0,0,0,0,0,56024
1018,1017,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1018,1019,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1018,superSink11,0,0,0,0,0,0,0,0,0,0,0,25175,0,0,0,0,0,0,0,0,25175
1019,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315074,0,2315074
1019,1018,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1019,1020,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1019,superSink00,632504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632504
1020,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948076,0,948076
1020,1019,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1020,1021,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1021,1020,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1021,1022,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1022,superSource11,0,0,0,0,0,0,0,0,0,0,0,32684,0,0,0,0,0,0,0,0,32684
1022,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323648,0,1323648
1022,1021,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1022,1023,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1023,1024,104303652,22928924,344790117,3044516,251,67162755,24179606,19051719,5465403,61142301,1195639,10967127,909347,12955678,0,14770251,0,577693,111855060,306416,430987646
1023,superSink06,0,0,0,0,0,0,8746988,0,0,0,0,0,0,0,0,0,0,0,0,0,8746988
1023,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,196657,0,0,0,0,0,0,0,196657
1023,superSink04,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1023,superSink02,0,0,130248881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130248881
1023,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,67114,0,0,0,0,0,0,67114
1023,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18426525,0,18426525
1023,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17449,17449
1023,superSource10,0,0,0,0,0,0,0,0,0,0,80138,0,0,0,0,0,0,0,0,0,80138
1023,1006,571836623,125706035,1890284880,16691325,1380,368214557,132562806,104449564,29963645,335207893,6554999,60126420,4985425,71028495,0,80976749,0,3167158,613236628,1679903,2362856101
1023,superSink07,0,0,0,0,0,0,0,450423,0,0,0,0,0,0,0,0,0,0,0,0,450423
1023,1081,689381950,151545858,2278847180,20122353,1664,443903834,159812089,125919959,36122898,404112401,7902428,72485859,6010217,85628938,0,97622130,0,3818191,739292038,2025220,2848558976
1023,1022,13241674,2910898,43772182,386510,31,8526521,3069676,2418675,693850,7762206,151790,1392311,115444,1644763,0,1875129,0,73339,14200349,38900,54715228
1024,1025,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1024,superSink11,0,0,0,0,0,0,0,0,0,0,0,2418523,0,0,0,0,0,0,0,0,2418523
1024,1023,104303652,22928924,344790117,3044516,251,67162755,24179606,19051719,5465403,61142301,1195639,10967127,909347,12955678,0,14770251,0,577693,111855060,306416,430987646
1025,1024,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1025,1026,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1026,1025,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1026,1027,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1026,superSink11,0,0,0,0,0,0,0,0,0,0,0,2689624,0,0,0,0,0,0,0,0,2689624
1027,1026,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1027,1028,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1028,1027,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1028,1029,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1028,superSource02,0,0,229860079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229860079
1029,1028,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1029,1030,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1030,1029,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1030,1031,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1031,1032,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1031,1030,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1032,1033,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1032,superSource11,0,0,0,0,0,0,0,0,0,0,0,5235186,0,0,0,0,0,0,0,0,5235186
1032,superSink02,0,0,61016408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61016408
1032,1031,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1033,1032,208607304,45857848,689580234,6089033,503,134325510,48359213,38103439,10930806,122284603,2391278,21934255,1818694,25911357,0,29540502,0,1155386,223710120,612832,861975293
1033,superSource11,0,0,0,0,0,0,0,0,0,0,0,2076233,0,0,0,0,0,0,0,0,2076233
1033,1034,250369508,55038374,827630964,7308029,604,161216847,58040501,45731569,13119102,146765408,2870001,26325390,2182788,31098689,0,35454373,0,1386689,268495837,735518,1034538706
1033,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154202,0,0,154202
1034,1033,250369508,55038374,827630964,7308029,604,161216847,58040501,45731569,13119102,146765408,2870001,26325390,2182788,31098689,0,35454373,0,1386689,268495837,735518,1034538706
1034,1035,292131713,64218901,965681695,8527025,705,188108184,67721789,53359699,15307398,171246212,3348724,30716525,2546882,36286021,0,41368243,0,1617992,313281555,858205,1207102119
1034,superSink02,0,0,68151563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68151563
1034,superSink00,27841470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27841470
1035,superSink11,0,0,0,0,0,0,0,0,0,0,0,2203272,0,0,0,0,0,0,0,0,2203272
1035,930,146065856,32109450,482840847,4263512,352,94054092,33860894,26679849,7653699,85623106,1674362,15358262,1273441,18143010,0,20684121,0,808996,156640777,429102,603551059
1035,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62961,0,0,62961
1035,1034,292131713,64218901,965681695,8527025,705,188108184,67721789,53359699,15307398,171246212,3348724,30716525,2546882,36286021,0,41368243,0,1617992,313281555,858205,1207102119
1035,superSource05,0,0,0,0,0,17927559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17927559
1036,superSource06,0,0,0,0,0,0,8059869,0,0,0,0,0,0,0,0,0,0,0,0,0,8059869
1036,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,4318560,0,0,0,0,0,0,4318560
1036,superSink00,34767885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34767885
1036,1037,145862138,32064667,482167429,4257566,352,93922915,33813669,26642639,7643024,85503687,1672026,15336842,1271665,18117706,0,20655273,0,807867,156422310,428504,602709286
1036,superSource04,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1036,949,93710312,20600205,309772370,2735308,226,60341537,21723865,17116779,4910323,54932536,1074207,9853278,816991,11639867,0,13270147,0,519021,100494780,275295,387215463
1037,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896585,0,0,0,0,5896585
1037,superSink04,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
1037,superSource00,34767885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34767885
1037,1036,145862138,32064667,482167429,4257566,352,93922915,33813669,26642639,7643024,85503687,1672026,15336842,1271665,18117706,0,20655273,0,807867,156422310,428504,602709286
1037,superSink09,0,0,0,0,0,0,0,0,0,15044550,0,0,0,0,0,0,0,0,0,0,15044550
